id,title,authors,publisher,published_date,description,reading_modes,page_count,categories,language,is_ebook,epub_is_available,pdf_is_available,maturity_rating,public_domain,image_links,preview_link
2CqOtG9zNisC,Broken Angel,Brian Knight,,2007-12,"Life in Clearwater was quiet, even a little dull for Grim, but it was better than the time he'd spent on the streets of Seattle. Then the strange girl arrived, abandoned at a roadside diner. Drugged, sick, with no memory of her past.Grim had a bad feeling about her from the beginning but he didn't say anything when his foster mother, Clara, took her in. As Angel's health improves and her memory returns, the hot Clearwater summer becomes increasingly strange. Insanity creeps through the small town like a plague, spawning violence, and no one is immune. And death has arrived in the form of a shadowy figure lurking in the woods at night.",,276.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=2CqOtG9zNisC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=2CqOtG9zNisC&dq=subject:horror&hl=&cd=196&source=gbs_api
bOWqmdZ3saIC,Night of the Gargoyles,Eve Bunting,Houghton Mifflin Harcourt,1994,"Ominous b/w illus. When night comes, the gargoyles on a museum building come alive.",,36.0,['Juvenile Fiction'],en,False,False,True,NOT_MATURE,False,http://books.google.com/books/content?id=bOWqmdZ3saIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=bOWqmdZ3saIC&dq=subject:horror&hl=&cd=197&source=gbs_api
tL5WmAEACAAJ,Cemetery Girl,"Charlaine Harris, Christopher Golden",Jo Fletcher Books,2014-01,"Calexa Rose Dunhill was just fourteen when she woke in a cemetery. Bruised, bloody and left for dead, with no memory of her previous life, she took a new name from the headstones that surrounded her. Now, three years on, Calexa still lives in Dunhill Cemetery, struggling with the desire to know her true identity - and the all-consuming fear of what she might discover when she does. Then, when she witnesses a gang of teenagers staging a stunt that goes horribly, fatally wrong, Calexa Rose Dunhill discovers she has a unique ability. One she cannot control...",,120.0,['Comics & Graphic Novels'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=tL5WmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=tL5WmAEACAAJ&dq=subject:horror&hl=&cd=198&source=gbs_api
ueNJtAEACAAJ,The Scarecrow Princess,Federico Rossi Edrig,,2020-06-23,"Morrigan Moore has always been moody, but her new home is the worst. Her novelist mother has dragged her to the countryside, drawn by the lost myth of the King of Crows, a dark figure of theft and deceit, and the Scarecrow Prince, the only one who can stand against him. When Morrigan finds herself swept up in the legend, she'll have no choice but to take on the Scarecrow Prince's mantel, and to stand and fight. For her town, her family, and her own future. This lushly drawn graphic novel will pull you into its sinister secrets and not let go till the final page. For fans of Coraline and Over the Garden Wall.",,0.0,['Young Adult Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=ueNJtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=ueNJtAEACAAJ&dq=subject:horror&hl=&cd=199&source=gbs_api
3BrRswEACAAJ,Religion of Fear,Jason Bivins,,2008,"Conservative evangelicalism has transformed American politics working not just through conventional channels, but through subcultures and alternate modes of communication. This text is a significant introduction to our understanding of the new shapes of political religion, and of American evangelicalism.",,317.0,['Christianity and politics'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=3BrRswEACAAJ&dq=subject:horror&hl=&cd=200&source=gbs_api
xu4dAQAAIAAJ,That Hideous Strength,Clive Staples Lewis,Scribner Book Company,1979,"The final book in C. S. Lewis's acclaimed Space Trilogy, which includes Out of the Silent Planet and Perelandra, That Hideous Strength concludes the adventures of the matchless Dr. Ransom. The dark forces that were repulsed in Out of the Silent Planet and Perelandra are massed for an assault on the planet Earth itself. Word is on the wind that the mighty wizard Merlin has come back to the land of the living after many centuries, holding the key to ultimate power for that force which can find him and bend him to its will. A sinister technocratic organization is gaining power throughout Europe with a plan to ""recondition"" society, and it is up to Ransom and his friends to squelch this threat by applying age-old wisdom to a new universe dominated by science. The two groups struggle to a climactic resolution that brings the Space Trilogy to a magnificent, crashing close. Book jacket.",,390.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=xu4dAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=xu4dAQAAIAAJ&dq=subject:action&hl=&cd=1&source=gbs_api
6WMrAAAAYAAJ,That Hideous Strength,Clive Staples Lewis,Scribner,1996,"The third and final book in the Space Trilogy, concludes the adventures of the matchless Dr. Ransom whose quest for truth is a journey filled with intrigue and suspense.",,396.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=6WMrAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=6WMrAAAAYAAJ&dq=subject:action&hl=&cd=2&source=gbs_api
Vc_KEvliJn8C,The Parsifal Mosaic,Robert Ludlum,,1982,Thriller,,644.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=Vc_KEvliJn8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=Vc_KEvliJn8C&dq=subject:action&hl=&cd=3&source=gbs_api
Jp1hPwAACAAJ,The Bourne Identity,Robert Ludlum,,2004,"He was dragged from the sea, his body riddled with bullets. There are a few clues: a frame of microfilm surgically implanted beneath the skin of his hip; evidence that plastic surgery has altered his face; strange things he says in his delirium, which could be code words. And a number on the film negative that leads to a bank account in Zurich, four million dollars, and a name for the amnesiac: Jason Bourne. Now he is running for his life. A man with an unknown past and an uncertain future, the target of assassins and at the heart of a deadly puzzle. He's fighting for survival and no one can help him - except the one woman who once wanted to escape him... Read by Jeff Harding",,566.0,['Amnesia'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=Jp1hPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=Jp1hPwAACAAJ&dq=subject:action&hl=&cd=4&source=gbs_api
A8fqYHpIo6sC,The Matlock Paper,Robert Ludlum,,1974,"James Barbout Matlock is a Vietnam veteran and college professor, but now the US government has an assignment for him. They want him to investigate what seems to be a large-scale drugs and prostitution business; and they'll go to any lengths to find the answers they need. Matlock is soon trapped in a maze of unrelenting terror, as the people he cares for most are under threat. Would he have accepted the job if he'd known just what it would mean?",,292.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=A8fqYHpIo6sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=A8fqYHpIo6sC&dq=subject:action&hl=&cd=5&source=gbs_api
J0jCngEACAAJ,Silk Road to Ruin,Ted Rall,Nantier Beall Minoustchine Publishing,2014,Place of publication transcribed from publisher's website.,,0.0,"['Asia, Central']",en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=J0jCngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=J0jCngEACAAJ&dq=subject:action&hl=&cd=6&source=gbs_api
iay07elMcT4C,The Scarlatti Inheritance,Robert Ludlum,HarperCollins,1972,Een Amerikaanse geheime agent tracht een complot te verijdelen van grote financiers die voor de tweede wereldoorlog steun willen verlenen aan nazi-Duitsland.,,338.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=iay07elMcT4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=iay07elMcT4C&dq=subject:action&hl=&cd=7&source=gbs_api
eqyk7DP7ht8C,Red Sonja - She Devil with a Sword,"Mike Avon Oeming, Michael Avon Oeming",Dynamite,2007,The greatest threat Hyboria has ever faced is the return of the villainous Kulan Gath. Gath's true plans are revealed and Sonja and her companions are left bloody and broken before it's all over.--From back cover.,image,172.0,['Comics & Graphic Novels'],en,False,False,True,NOT_MATURE,False,http://books.google.com/books/content?id=eqyk7DP7ht8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com.br/books?id=eqyk7DP7ht8C&printsec=frontcover&dq=subject:action&hl=&cd=8&source=gbs_api
pJpdDwAAQBAJ,Boarding School Juliet,Yousuke Kaneda,Kodansha America LLC,2018-06-12,"Persia’s been sabotaged by the scheming Aby and his underling Somali. Inuzuka is desperate to help her recover her reputation, but one wrong move and he stands to lose his own. Then, after the curtain falls on the sports festival, Inuzuka ends up in a series of unpredictable situations—including drawing the attention of the prefects, the school’s most powerful students. It seems that the more Inuzuka and Persia’s relationship deepens, the harder it will be to protect their secret…","text, image",194.0,['Action and adventure comics'],en,True,True,True,NOT_MATURE,False,http://books.google.com/books/content?id=pJpdDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com.br/books?id=pJpdDwAAQBAJ&printsec=frontcover&dq=subject:action&hl=&cd=9&source=gbs_api
ezsZAAAACAAJ,Double Or Die,Charles Higson,Puffin Books,2007,"James Bond is no ordinary boy. In North London cemetery, a professor is kidnapped at gunpoint. A suspicious letter crammed with cryptic clues arrives at Eton. To decipher the deadly mystery, James Bond must take a series of dangerous gambles. Once the code is cracked, he has just forty-eight hours to save the professor from the dark forces.",,352.0,['Adventure and adventurers'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=ezsZAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=ezsZAAAACAAJ&dq=subject:action&hl=&cd=10&source=gbs_api
9g6YQgAACAAJ,Robert Ludlum's the Bourne Dominion,"Robert Ludlum, Eric Van Lustbader",Orion,2012,"Bourne's enemies are gathering force. Severus Domna, a secret and ancient cabal, has called forth its members from around the globe, with one objective: to vanquish the last person capable of destroying their bid to de-stabilize the world economy - Jason Bourne.",,0.0,['Action'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=9g6YQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=9g6YQgAACAAJ&dq=subject:action&hl=&cd=11&source=gbs_api
t718PwAACAAJ,The Bourne Ultimatum,Robert Ludlum,,2004,"It all starts with a cat-and-mouse chase to the death in a Baltimore funfair: the Jackal, Bourne's age-old antagonist, is back and Bourne is forced from his idyllic retirement with his wife and children to confront his enemy. In Europe and America there are men and women whose lust for power is disguised by their positions and respectability. Their aim: to gain control at the highest level, to avenge, to destroy. Jason Bourne has been the assassin before: now he longs for peace with his family, but the threat of the Jackal puts in jeopardy all possibility of peace...",,725.0,"['Bourne, Jason (Fictitious character)']",en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=t718PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=t718PwAACAAJ&dq=subject:action&hl=&cd=12&source=gbs_api
lmCPEAAAQBAJ,"Magnus Chase and the Gods of Asgard, Book One: The Sword of Summer",Rick Riordan,National Geographic Books,2015-10-06,"Magnus Chase, a homeless boy living in Boston, finds out he is the son of a Norse god.",text,0.0,['Juvenile Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=lmCPEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=lmCPEAAAQBAJ&dq=subject:action&hl=&cd=13&source=gbs_api
ZrSPEAAAQBAJ,"The Trials of Apollo, Book Two: The Dark Prophecy",Rick Riordan,National Geographic Books,2017-05-02,"Leaving the relative safety of the demigod training ground with his companions, a disgraced Apollo embarks on a quest across North America to find a dangerous ancient-world Oracle while navigating the challenges of the evil Triumvirate.",text,0.0,['Juvenile Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=ZrSPEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=ZrSPEAAAQBAJ&dq=subject:action&hl=&cd=14&source=gbs_api
T4ubKgAACAAJ,Stormbreaker,Anthony Horowitz,,2000,"When his guardian dies in suspicious circumstances, Alex Rider goes from schoolboy to superspy within days as his world is turned upside down. Forcibly recruited into MI6, Alex has to take part in gruelling SAS training. Then, armed with his own special set of secret gadgets, he's off on his first mission.",,235.0,"[""Children's stories""]",en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=T4ubKgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=T4ubKgAACAAJ&dq=subject:action&hl=&cd=15&source=gbs_api
v4kmDwAAQBAJ,Witcher Volume 3 Curse of Crows,"Paul Tobin, Borys Pugacz-Muraszkiewicz, Karolina Stachyra, Travis Currit",Dark Horse Comics,2017,"""The Witcher game is based on a novel of Andrzej Sapkowski""--Title page verso.",image,129.0,['Comics & Graphic Novels'],en,False,False,True,NOT_MATURE,False,http://books.google.com/books/content?id=v4kmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com.br/books?id=v4kmDwAAQBAJ&printsec=frontcover&dq=subject:action&hl=&cd=16&source=gbs_api
lCGhPwAACAAJ,The Man with the Golden Gun,Ian Fleming,Penguin Classics,2006,"Bond Was A Good Agent Once', Said M. 'There'S No Reason Why He Shouldn'T Be A Good Agent Again. Get Me The File On Scaramanga. If We Can Get Him Fit, That'S The Right-Sized Target For 007.' 'But That'S Suicide, Sir!' Even 007 Could Never Take Him. A Brainwashed James Bond Has Tried-And Failed-To Assassinate M, His Boss. Now Bond Has To Prove He Is Back On Form And Can Be Trusted Again. All 007 Has To Do Is Kill One Of The Most Deadly Freelance Hit Men In The World: Paco 'Pistols' Scaramanga, The Man With The Golden Gun. But Despite His License To Kill, 007 Is No Assassin, And On Finding Scaramanga In The Sultry Heat Of Jamaica, He Decides To Infiltrate The Killer'S Criminal Cooperative-And Realizes That He Will Have To Take Him Out As Swiftly As Possible. Otherwise 007 Might Just Be The Next On A Long List Of British Secret Service Numbers Retired By The Man With The Golden Gun...",,0.0,['Action'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=lCGhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=lCGhPwAACAAJ&dq=subject:action&hl=&cd=17&source=gbs_api
TwMezgEACAAJ,The Rogue,Celeste Bradley,,2005,,,340.0,,en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=TwMezgEACAAJ&dq=subject:action&hl=&cd=18&source=gbs_api
evkYzgEACAAJ,Virtual Hero,Rubén Doblas,Ablaze,2021-07-27,"AN EPIC STORY, FULL OF ACTION, INSPIRED BY THE WORLD OF VIDEOGAMES: MINECRAFT, POKÉMON and more... IMAGINE BEING TRAPPED in A VIDEO GAME UNIVERSE! YOUR FATE in the HANDS of a VILLIAN! FRIENDS IN DANGER! BECOME THE VIRTUAL HERO! Rubius, a well known gamer and Youtuber, is one of a 100 players selected to try a new experimental virtual-reality device, the ORV. Directly connected to the brain's neuronal network, the ORV thrusts one into a vast virtual universe of video games, called the Gamers Worlds and in which everything seems just as real as life itself. Something goes wrong and Rubius finds himself a virtual hero, trapped, he must fight to free himself, rescue the girl of his dreams and overcome the enigmatic evil troll mask that holds their fate and that of the Gamers Worlds in his hands! An epic adventure, full of action, treachery, unexpected turns, friendship, video game worlds of all kinds and, last but not least, love!",,200.0,,en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=evkYzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=evkYzgEACAAJ&dq=subject:action&hl=&cd=19&source=gbs_api
4RqGAQAACAAJ,Heads You Die,Steve Cole,,2016,,,,['Murder'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=4RqGAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=4RqGAQAACAAJ&dq=subject:action&hl=&cd=20&source=gbs_api
yJOwAAAACAAJ,Scorpia,Anthony Horowitz,Candlewick Press (MA),2004,"After being told that his father was an assassin for a criminal organization, fourteen-year-old Alex goes to Italy to find out more and becomes involved in a plan to kill thousands of English schoolchildren.",,358.0,['Adventure stories'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=yJOwAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=yJOwAAAACAAJ&dq=subject:action&hl=&cd=21&source=gbs_api
